num_requests_matched,cost,execution_time
1,0.2670450210571289,0.5357684777118266
2,0.8193152546882629,0.5362820499576628
3,1.3126147985458374,0.5216244212351739
4,1.5184032320976257,0.5204972070641816
5,1.8054461777210236,0.5247591775842011
6,1.9611662477254868,0.5211460459977388
7,2.1948211789131165,0.5253743892535567
8,2.6175343692302704,0.5222233519889414
9,3.015968143939972,0.5255237757228315
10,3.770565927028656,0.5202399678528309
11,3.9570729732513428,0.5230057598091662
12,4.232672154903412,0.5212523150257766
13,5.108990669250488,0.5209168898873031
14,5.314512938261032,0.5258647412993014
15,5.472815662622452,0.5225917561911047
16,6.249521166086197,0.5249533327296376
17,6.670349150896072,0.5206019124016166
18,6.853058904409409,0.5214268220588565
19,7.32535856962204,0.5198751031421125
20,8.193823158740997,0.5268550459295511
21,8.572718620300293,0.5229053711518645
22,9.787096619606018,0.5203471360728145
23,10.634353995323181,0.5257566510699689
24,11.663986206054688,0.5243515898473561
25,12.338336646556854,0.5270390529185534
26,12.888087570667267,0.5227545322850347
27,13.491184532642365,0.5216872156597674
28,13.99649852514267,0.5204841219820082
29,14.429900825023651,0.5184354507364333
30,14.69433742761612,0.5230022482573986
31,15.298801898956299,0.5196293340995908
32,15.552311718463898,0.5243659787811339
33,15.617153912782669,0.5226859520189464
34,15.781806126236916,0.5277357622981071
35,16.12774197757244,0.5231894748285413
36,16.530148938298225,0.5249843797646463
37,16.937990233302116,0.524076031986624
38,17.461440965533257,0.5213972986675799
39,17.741818979382515,0.5263395910151303
40,18.4264122992754,0.5258201779797673
41,18.910967782139778,0.5319696730002761
42,19.62931217253208,0.5172781539149582
43,19.958119079470634,0.5238955239765346
44,20.604873940348625,0.5219042208045721
45,20.94214279949665,0.5225725811906159
46,21.429926350712776,0.5212292498908937
47,22.365461364388466,0.5222960351966321
48,22.6250226944685,0.5271061393432319
49,23.62366072833538,0.5187808331102133
50,23.85379457473755,0.5252987840212882
51,24.496029794216156,0.5243553062900901
52,25.10033243894577,0.5274238139390945
53,25.92795753479004,0.5237938640639186
54,26.59995710849762,0.5198909682221711
55,26.93992692232132,0.5246924008242786
56,27.77695494890213,0.5220246571116149
57,28.52035564184189,0.52553236996755
58,29.03493171930313,0.5199165269732475
59,29.7314310669899,0.5226342682726681
60,30.420533061027527,0.5185326761566103
61,30.644769102334976,0.5213979962281883
62,30.878913924098015,0.5227078474126756
63,31.434759482741356,0.5221256860531867
64,32.31839559972286,0.5256407880224288
65,32.635950192809105,0.5234414273872972
66,32.79560570418835,0.5282155307941139
67,33.03288207948208,0.5247228196822107
68,33.728009924292564,0.529041619040072
69,33.87217113375664,0.5226837266236544
70,34.144640415906906,0.5219897660426795
71,34.64387649297714,0.5244635222479701
72,35.34331202507019,0.5215923422947526
73,35.597826063632965,0.5212368769571185
74,36.26421403884888,0.5218749772757292
75,36.71676832437515,0.5285199359059334
76,37.35223603248596,0.519531300291419
77,37.90127205848694,0.5248617059551179
78,38.58347272872925,0.5210889084264636
79,38.91466826200485,0.5216496889479458
80,39.37534308433533,0.5299327760003507
81,40.08114272356033,0.5240698060952127
82,40.84535884857178,0.5281075406819582
83,41.24848422408104,0.5234560738317668
84,41.578555047512054,0.5275880373083055
